Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Finland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,...,0,...,0,N,0,N,0,...
Finland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,2,,2,,4,,3,,1,,1,,0,...,2,,6,,8,,5,,4,,4,,2,,1,,1,,6,,18,,2,,2,,0,N,0,N,0,N,0,N,0,N,0,N,1,,0,N,64,,80,,1.04,
France,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,211,,85,,333,,458,,428,,1428,,1162,,1551,,1698,,1546,,1724,,1837,,1897,,1367,,1116,,611,,393,,2740,,2342,,1022,,1392,,1555,,1192,,1054,,1164,,1428,,1408,,1502,,1048,,1014,,1043,,1779,,1251,,1498,,1436,,1553,,1895,,1903,,1547,,1538,,1654,,1549,,1590,,1431.74,
France,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,4703,,5453,,5665,,5490,,4620,,5523,,5212,,7008,,7730,,8883,,8996,,9778,,10124,,8404,,8786,,8733,,9370,,8002,,7629,,7315,,8210,,7322,,5975,,5623,,4613,,4776,,4499,,4655,,3308,,3350,,3603,,3581,,3243,,3825,,3504,,3369,,6676,,6180,,5743,,5322,,5916,,5900,,4816,,5227.76,
French Guiana,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,66,,50,,60,,38,,38,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Guiana,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,41,,26,,20,,23,,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
French Polynesia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,E,3,,6,,4,,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,16,E,42.69,E
French Polynesia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,N,0,...,13,E,11,E,8.43,E
Gabon,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,E,0,...,0,...,0,...,0,...,0,...,0,N,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,E,3,E,1,E,0,...,4,E,0,...,6,E,10,E,0,...,0,...
Gabon,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0.05,E
Gambia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,49,,18,,28,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,20,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,536,,9,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Gambia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...
Georgia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,...,0,...
Georgia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,44,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,13,,0,N,1,,0,...,0,...,0,N,0,N,0,N,0,N,0,N,9,,0,N,2,,0,...
Germany,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,139,,280,,862,,884,,1525,,3069,,3599,,3162,,3272,,1329,,1986,,1775,,1470,,1923,,2510,,2686,,1884,,2011,,1359,,1382,,1367,,1482,,959,,695,,1264,,714,,655,,571,,626,,273,,72,,70,,114,,83,,106,,97,,150,,167,,145,,124,,126,,133,,129,,101.98,
Germany,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,3298,,3231,,4167,,3907,,4585,,5610,,5334,,5283,,5673,,3775,,3704,,4357,,2843,,3524,,4156,,4019,,3093,,3630,,2894,,2408,,2095,,2210,,1764,,1393,,1578,,1095,,574,,696,,726,,734,,537,,391,,346,,316,,323,,322,,653,,491,,416,,486,,471,,550,,537,,386.54,
Ghana,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,8,,21,,23,,17,E,11,,15,,7,,9,,5,E,4,,38,,0,...,1,,1,,0,...,0,...,0,...,0,...,0,...,96,,36,,337,,146,,155,,399,E,11,,47,,16,,24,,0,...,0,...,0,...,0.77,
Ghana,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,...,0,...,0,N,0,N,0,...,0,...,0,...,26,,0,N,0,...,0,N,0,...,0,...,0,...,0,N,0,N,0,...,41,,4,E,0,N,0,N,0.21,
Greece,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,28,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,3,,7,,9,,9,,8,,9,,4,,20,,11,,18,,20,,53,,45,,14,,25,,8,,65,,34,,14,,85,,62,,37,,72,,17,,727,,444,,571,,606,,834,,42,,92,,38.52,
Greece,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,92,,114,,360,,293,,568,,1046,,941,,1458,,1343,,1749,,1332,,1094,,535,,356,,915,,1459,,1100,,1166,,1931,,2179,,2168,,1613,,1671,,1790,,1261,,1651,,852,,838,,902,,924,,1024,,812,,887,,682,,1033,,788,,1196,,1280,,1313.67,
Greenland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,28,,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,...,0,N,0,N,0,N,0,N,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,N,4.41,E
Greenland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,9.37,E
Grenada,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,N,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...
Guadeloupe,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,6,,0,...,18,,18,,16,,1,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guatemala,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,172,,140,,0,...,0,...,0,...,2,,0,N,15,,39,,28,,50,,1,,5,,0,...,146,,10,,14,,114,,9,,47,,24,,24,,43,,32,,33,,3,,3.94,
Guatemala,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,5,,0,N,0,...,202,,2,,3,,67,,420,,647,,482,,331,,229,,104,,264,,240,,183,,152,,115,,37,,25,,0,...,0,...,0,...,0,...,0,...,46.16,
Guinea,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,81,E,83,E,36,E,56,E,87,E,68,E,56,E,39,E,52,E,40,E,51,E,56,E,50,E,12,,12,E,15,E,149,E,9,E,24,E,7.83,E
Guinea,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,E,0,...,0,...,0,...,0,...,0,...
Guinea-Bissau,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,97,E,43,E,216,E,29,E,1,E,0,...,0,...,10,E,1,E,20,E,3,E,0,...,5,E,0,...,2,E,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guyana,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,E,58,E,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,N,0,N,0,...,5,,0,...,14,,0,...,0,...,0,...,0,N,36,E,40,E,0,...,15,,14,,12.69,
Haiti,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Honduras,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,109,,0,...,0,...,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Honduras,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,4,,10,,12,,26,,35,,15,,8,,4,,0,...,0,...,0,...,0,...,0,...
Hungary,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,1,,3,,3,,0,N,0,N,0,N,3,,2,,0.57,
Hungary,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,1,,1,,4,,7,,28,,8,,15,,8,,7,,3,,6,,23,,13,,10,,12,,14,,17,,7,,10.08,
Iceland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,13,,9,,16,,113,,18,,19,,15,,6,,20,,5,,20,,29,,30,,43,,68,,129,,226,,217,,205,,524,,583,,475,,336,,302,,332,,365,,589,,516,,311,,300,,271,,163,,120,,138,,125,,428,,180,,254,,174,,131,,91,,133,,133,,113.74,
Iceland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,30,,1,,5,,40,,32,,16,,4,,3,,0,...,0,...,1,,0,...,0,N,0,...,0,...,3,,0,...,0,...,2,,0,...,4,,0,N,0,N,0,...
India,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,104,,143,,154,,190,,163,,212,,112,,105,,144,,96,,115,,118,,158,,4,,111,,0,...,0,...,1,,0,...,2,,232,,185,,150,,403,,512,,289,,332,,278,,500,,136,,230,,166,,196,,288,,259,,157,,196,,76,,60,,131,,158,,124,,446,,691.17,
India,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,N,0,N,1,,0,...,31,,2,,5,,0,...,0,...,5,,8,,78,,50,,0,...,70,,0,...,0,...,0,...,84,,142.33,
Indonesia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,277,,87,,134,,186,,179,,228,,250,,334,,233,,329,,444,,573,,473,,516,,798,,1932,,6209,,9824,,6573,,9049,,1674,,3047,,1699,,1016,,1313,,507,,807,,1801,,1187,,2763,,2966,,2458,,3124,,2862,,4293,,2974,,2333,,2358,,2582,,3546,,3380,,8214,,8824,,8531.76,
Indonesia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,4,,1,,0,N,0,N,3,,2,,6,,14,,98,,120,,0,N,127,,58,,56,,144,,218,,598,,342,,221,,348,,235,,367,,307,,209,,203,,39,,144,,168,,273,,162,,196.18,
Iran (Islamic Rep. of),"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,1,,4,,24,,2,,7,,782,,53.67,
Iran (Islamic Rep. of),"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,97,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,389,,1024,,474,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Iraq,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,0,...,0,...,0,...,0.18,E
Ireland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,6,,0,...,0,...,0,...,1457,,2540,,5838,,4809,,6374,,4009,,1200,,128,,268,,260,,666,,567,,413,,376,,328,,280,,646,,3424,,328,,394,,261,,3793,,1554,,4279,,1676,,1944,,147,,123,,30,,416,,233,,381,,604,,630,,678,,755,,693.48,
Ireland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,1,,0,...,1,,4,,10,,2,,25,,14,,0,...,1,,8,,14,,47,,46,,6,,10,,12,,13,,37,,7,,7,,23,,15,,106,,90,,122,,121,,161,,171,,318,,344,,351.17,
Israel,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,44,,0,...,0,...,0,...,5,,0,N,0,...
Italy,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,175,,67,,1,,386,,261,,103,,106,,142,,109,,110,,268,,50,,63,,129,,76,,106,,95,,132,,189,,240,,242,,284,,404,,578,,270,,159,,221,,276,,237,,318,,271,,467,,417,,297,,216,,174,,310,,261,,161,,173,,254,,175,,128,,76.03,
Italy,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,8750,,6249,,7412,,8110,,4903,,5604,,8061,,7937,,8710,,8847,,6925,,8615,,9405,,10470,,12324,,12999,,12023,,11923,,11987,,12705,,14994,,14398,,14643,,13938,,13708,,13219,,11322,,9448,,10440,,12757,,13059,,11881,,10450,,10206,,9369,,10043,,9715,,9456,,8747,,8397,,8113,,9697,,8052,,7784.64,
Jamaica,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,83,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Jamaica,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3452,,0,...,0,...,5,,0,N,7,,0,...,0,...,0,...,0,N,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3.6,,0,...
Japan,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,5382,,3299,,3825,,6139,,4366,,5000,,5355,,5757,,6237,,3836,,5134,,5532,,4883,,4775,,4550,,3782,,3444,,3028,,2787,,1978,,2589,,3597,,4139,,4222,,3818,,3488,,3924,,4307,,5046,,5507,,4324,,3809,,4863,,5563,,5631,,5204,,5470,,6131,,6812,,6876,,6801,,7461,,7006,,6449.82,
Japan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,713,,1766,,1491,,1484,,1303,,1354,,1206,,1411,,1082,,1764,,1972,,1907,,2403,,1799,,2166,,3047,,2623,,2043,,1952,,2011,,2355,,1775,,1224,,1295,,1509,,926,,1227,,1422,,1147,,1315,,952,,945,,962,,624,,565,,454,,2212,,1944,,1874,,1601,,1524,,1324,,1232,,901.26,
Jordan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,17,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Kazakhstan,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,96,,82,,35,
Kazakhstan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,N,0,...,0,...,0,...,0,N,17,,15,,58,,0,N,2,,94,,0,N,3,,3,,4.92,
Kenya,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,322,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,80.88,
Kenya,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,48,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Kiribati,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,2,,1,,1,,2,,1,,3,,2,,1,,1,,1,,2,,1,,1,,6,,2,,3,,17,,1,,23,,0,...,0,...,1,E,1,E,0,...,1,E,0,...,2,,1,E,2,E,2,E,2,E,1,E,3,E,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Kiribati,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.09,E
"Korea, Dem. People's Rep","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,24,E,20,E,6,E,0,...,4,E,0,...,0,...,0,...,0,...
"Korea, Dem. People's Rep","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,E,1,E,54,E,1,E,1,E,22,E,25,E,1,E,0,...,69,E,0,...,0,...,0,...,0,...,7,E,0,...,0,...,0,...,0,...
"Korea, Republic of","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,165,,152,,147,,170,,94,,89,,80,,55,,44,,46,,79,,60,,309,,325,,251,,269,,190,,51,,57,,130,,65,,68,,82,,29,,299,,403,,401,,631,,150,,187,,248,,604,,609,,1615,,1322,,1663,,2718,,1695,,1350,,947,,508,,637,,650,,720.35,
"Korea, Republic of","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,35,,37,,25,,4,,8,,8,,5,,0,...,2,,3,,46,,804,,481,,578,,993,,680,,797,,1392,,1827,,7822,,11283,,6560,,13921,,16987,,16623,,20099,,25024,,21875,,23126,,24474,,24665,,20440,,21065,,20482,,19818,,20732,,21262,,20791,,24176,,22976,,20011,,18550,,9525.37,
