TAXONOMIC_CODE,ALPHA_3_CODE,SCIENTIFIC_NAME,NAME.EN,NAME.FR,NAME.ES,EBXID,AUTHOR
1701102605,BIR,Priacanthus macracanthus,Red bigeye,Beauclaire du Pacifique,Catalufa del Pacífico,3091,Cuvier 1829
17011026XX,BIG,Priacanthus spp,Bigeyes nei,Beauclaires nca,Catalufas nep,2295,
17011XXXXX,PRI,Priacanthidae,"Bigeyes,glasseyes,bulleyes nei","Beauclaires, etc. nca","Catalufas, etc. nep",3090,
17012XXXXX,APO,Apogonidae,"Cardinalfishes, etc. nei",Apogonidés nca,"Peces cardenal, etc. nep",2296,
1701300301,OEB,Doederleinia berycoides,Blackthroat seaperch,,,11925,(Hilgendorf 1879)
1701300701,SYN,Synagrops japonicus,Blackmouth splitfin,Maconde bouche noire,Maconda boquinegra,3095,(Döderlein 1883)
1701400201,FPE,Perca fluviatilis,European perch,Perche européenne,Perca,2298,Linnaeus 1758
1701400202,FPY,Perca flavescens,American yellow perch,Perchaude,Perca canadiense,3096,(Mitchill 1814)
1701400701,PND,Percarina demidoffi,Percarina,Percarina,Percarina,14264,Nordmann 1840
1701405901,ACC,Gymnocephalus cernuus,Ruffe,Grémille,Acerina,2301,(Linnaeus 1758)
1701436101,STV,Sander vitreus,Walleye,Sandre américain,Lucioperca americana,3097,(Mitchill 1818)
1701436102,SAV,Sander volgensis,Volga pikeperch,,,15074,(Gmelin 1789)
1701436103,FPP,Sander lucioperca,Pike-perch,Sandre,Lucioperca,3098,(Linnaeus 1758)
1701436104,SZC,Sander canadensis,Sauger,Sandre canadien,Lucioperca canadiense,2300,(Griffith & Smith 1834)
1701523304,ILS,Sillago sihama,Silver sillago,Pêche-madame argenté,Silago plateado,15315,(Forsskål 1775)
17015XXXXX,WHS,Sillaginidae,Sillago-whitings,Sillaginidés,Sillagínidos,3099,
1701600101,ULA,Caulolatilus affinis,Bighead tilefish,,,11160,Gill 1865
1701600102,ULM,Caulolatilus microps,Grey tilefish,Tile gris,Blanquillo lucio,11161,Goode & Bean 1878
1701600103,ULP,Caulolatilus princeps,Ocean whitefish,Tile fin,Blanquillo fino,11162,(Jenyns 1840)
1701600104,CKZ,Caulolatilus chrysops,Atlantic goldeneye tilefish,Tile oeil doré,Blanquillo ojo amarillo,18760,(Valenciennes 1833)
1701616803,UAE,Branchiostegus semifasciatus,Zebra tilefish,Tile zebre,Blanquillo cebra,19659,(Norman 1931)
1701640002,TIL,Lopholatilus chamaeleonticeps,Great Northern tilefish,Tile chameau,Blanquillo camello,2302,Goode & Bean 1879
17016XXXXX,TIS,Branchiostegidae,Tilefishes nei,Tiles nca,"Blanquillos, paletas nep",3100,
1701735702,MWP,Malacanthus plumieri,Sand tilefish,Matajuel blanc,Matajuelo blanco,19219,(Bloch 1786)
1701916502,TRF,Lactarius lactarius,False trevally,Péliau chanos,Pagapa,3101,(Bloch & Schneider 1801)
1702021301,BLU,Pomatomus saltatrix,Bluefish,Tassergal,Anjova,3102,(Linnaeus 1766)
1702222101,CBA,Rachycentron canadum,Cobia,Mafou,Cobia,2304,(Linnaeus 1766)
1702300101,LSJ,Alepes djedaba,Shrimp scad,Sélar subari,Jurel subarí,10268,(Forsskål 1775)
1702300201,TUM,Atule mate,Yellowtail scad,Sélar queue jaune,Jurel rabo amarillo,10648,(Cuvier 1833)
1702300401,HOM,Trachurus trachurus,Atlantic horse mackerel,Chinchard d'Europe,Jurel,2306,(Linnaeus 1758)
1702300402,JAA,Trachurus picturatus,Blue jack mackerel,Chinchard du large,Jurel de altura(=Chicharro),2307,(Bowdich 1825)
1702300403,JJM,Trachurus japonicus,Japanese jack mackerel,Chinchard du Japon,Jurel japonés,2308,(Temminck & Schlegel 1844)
1702300405,CJM,Trachurus murphyi,Chilean jack mackerel,Chinchard du Chili,Jurel chileno,2309,Nichols 1920
1702300406,PJM,Trachurus symmetricus,Pacific jack mackerel,Chinchard gros yeux,Chicharro ojotón,2310,(Ayres 1855)
1702300408,HMM,Trachurus mediterraneus,Mediterranean horse mackerel,Chinchard à queue jaune,Jurel mediterráneo,2311,(Steindachner 1868)
1702300411,RSC,Trachurus lathami,Rough scad,Chinchard frappeur,Chicharro garretón,2312,Nichols 1920
1702300413,HMC,Trachurus capensis,Cape horse mackerel,Chinchard du Cap,Jurel del Cabo,3105,Castelnau 1861
1702300414,HMZ,Trachurus trecae,Cunene horse mackerel,Chinchard du Cunène,Jurel de Cunene,3106,Cadenat 1950
1702300415,HMG,Trachurus declivis,Greenback horse mackerel,Chinchard dos vert,Jurel verde,2313,(Jenyns 1841)
17023004XX,JAX,Trachurus spp,Jack and horse mackerels nei,Chinchards noirs nca,Jureles nep,2305,
1702301127,TRZ,Pseudocaranx dentex,White trevally,Carangue dentue,Jurel dentón,2316,(Bloch & Schneider 1801)
1702304303,DCC,Decapterus macrosoma,Shortfin scad,Comète fine,Macarela alicorta,11823,Bleeker 1851
1702304307,RSA,Decapterus maruadsi,Japanese scad,Comète japonaise,Macarela japonesa,2314,(Temminck & Schlegel 1844)
1702304308,RUS,Decapterus russelli,Indian scad,Comète indienne,Macarela índica,3109,(Rüppell 1830)
17023043XX,SDX,Decapterus spp,Scads nei,Comètes nca,Macarelas nep,3107,
1702304402,NXC,Caranx caballus,Green jack,Carangue verte,Jurel bonito,11109,Günther 1868
1702304403,NXN,Caranx caninus,Pacific crevalle jack,,,11110,Günther 1867
1702304405,NXI,Caranx ignobilis,Giant trevally,Carangue têtue,Jurel gigante,11112,(Forsskål 1775)
1702304408,NXM,Caranx melampygus,Bluefin trevally,Carangue aîle bleue,Jurel de aleta azul,11115,Cuvier 1833
1702304410,NXS,Caranx senegallus,Senegal jack,Carangue du Sénégal,Jurel senegalés,11117,Cuvier 1833
1702304411,CXS,Caranx sexfasciatus,Bigeye trevally,Carangue vorace,Jurel voráz,11118,Quoy & Gaimard 1825
1702304426,RUB,Caranx crysos,Blue runner,Carangue coubali,Cojinúa negra,3111,(Mitchill 1815)
1702304429,CVJ,Caranx hippos,Crevalle jack,Carangue crevalle,Jurel común,3112,(Linnaeus 1766)
1702304431,CXR,Caranx ruber,Bar jack,Carangue comade,Cojinúa carbonera,3113,(Bloch 1793)
1702304442,HMY,Caranx rhonchus,False scad,Comète coussut,Macarela real,2317,Geoffroy St. Hilaire 1817
17023044XX,TRE,Caranx spp,"Jacks, crevalles nei","Chinchards, carangues nca","Jureles, pámpanos nep",3110,
1702304604,MOA,Selene setapinnis,Atlantic moonfish,Musso atlantique,Jorobado lamparosa,3114,(Mitchill 1815)
1702304605,LUK,Selene dorsalis,African moonfish,Musso africain,Jorobado africano,2318,(Gill 1863)
1702304609,LNP,Selene peruviana,Peruvian moonfish,Musso du Pacifique,Jorobado espejo,15237,(Guichenot 1866)
1702304610,LNM,Selene vomer,Lookdown,Musso panache,Jorobado de penacho,15238,(Linnaeus 1758)
1702304701,POO,Trachinotus blochii,Snubnose pompano,Pompaneau lune,Pámpano lunero,3116,(Lacépède 1801)
1702304703,POM,Trachinotus carolinus,Florida pompano,Pompaneau sole,Pámpano amarillo,2319,(Linnaeus 1766)
1702304706,POP,Trachinotus ovatus,Pompano,Palomine,Pámpano blanco,3117,(Linnaeus 1758)
1702304716,TNF,Trachinotus falcatus,Permit,Pompaneau plume,Pámpano palometa,15753,(Linnaeus 1758)
1702304721,TUK,Trachinotus mookalee,Indian pompano,Pompaneau indien,Pámpano índico,15758,Cuvier 1832
17023047XX,POX,Trachinotus spp,Pompanos nei,Pompaneaux nca,Pámpanos(=Palometas) nep,3115,
1702304801,AMB,Seriola dumerili,Greater amberjack,Sériole couronnée,Pez de limón,3119,(Risso 1810)
1702304802,AMJ,Seriola quinqueradiata,Japanese amberjack,Sériole du Japon,Medregal del Japón,2321,Temminck & Schlegel 1845
1702304806,YTC,Seriola lalandi,Yellowtail amberjack,Sériole chicard,Medregal rabo amarillo,3120,Valenciennes 1833
1702304811,RLF,Seriola fasciata,Lesser amberjack,Sériole babiane,Medregal listado,15247,(Bloch 1793)
1702304813,RLN,Seriola peruana,Fortune jack,Sériole bijou,Medregal fortuno,15249,Steindachner 1881
1702304814,YTL,Seriola rivoliana,Longfin yellowtail,Sériole limon,Medregal limón,15250,Valenciennes 1833
1702304815,RLZ,Seriola zonata,Banded rudderfish,Sériole guaimèque,Medregal guaimeque,15251,(Mitchill 1815)
17023048XX,AMX,Seriola spp,Amberjacks nei,Sérioles nca,Medregales nep,2320,
1702304901,OLT,Oligoplites altus,Longjaw leatherjacket,Sauteur pelon,Zapatero sierrita,13883,(Günther 1868)
1702304902,OLP,Oligoplites palometa,Maracaibo leatherjacket,Sauteur palomette,Zapatero palometa,13884,(Cuvier 1832)
1702304903,OLG,Oligoplites refulgens,Shortjaw leatherjacket,Sapater violine,Zapatero raspa balsa,13885,Gilbert & Starks 1904
1702305001,NAU,Naucrates ductor,Pilotfish,Poisson pilote,Pez piloto,13664,(Linnaeus 1758)
1702307202,LEE,Lichia amia,Leerfish,Liche,Palometón,2322,(Linnaeus 1758)
1702309003,ALA,Alectis alexandrinus,Alexandria pompano,Cordonnier bossu,Jurel de Alejandría,3121,(Geoffroy St. Hilaire 1817)
1702309004,LIJ,Alectis ciliaris,African pompano,Cordonnier fil,Pámpano de hebra,10264,(Bloch 1787)
1702309901,POB,Parastromateus niger,Black pomfret,Castagnoline noire,Palometa negra,3127,(Bloch 1795)
1702311402,NGJ,Carangoides bajad,Orangespotted trevally,Carangue lentigine,Jurel lentejuela,11091,(Forsskål 1775)
1702311408,NGU,Carangoides fulvoguttatus,Yellowspotted trevally,Carangue pailletée,Jurel centellante,11097,(Forsskål 1775)
1702311412,NGS,Carangoides malabaricus,Malabar trevally,Carangue monique,Jurel malabárico,11101,(Bloch & Schneider 1801)
1702311419,NBR,Carangoides bartholomaei,Yellow jack,Carangue grasse,Cojinua amarilla,18789,Cuvier 1833
1702313401,RRU,Elagatis bipinnulata,Rainbow runner,Comète saumon,Macarela salmón,3122,(Quoy & Gaimard 1825)
1702315101,GLT,Gnathanodon speciosus,Golden trevally,Carangue royale,Jurel dorado,2323,(Forsskål 1775)
1702317901,HAS,Megalaspis cordyla,Torpedo scad,Comète torpille,Macarela torpedo,3123,(Linnaeus 1758)
